beer_id,beer_Name,beer_Style,Style_Key,Brewery,Description,ABV,Ave_Rating,Min_IBU,Max_IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty
640,Ladenburger Weizenbock Hell,Bock - Weizenbock,6,Brauerei Ladenburger,"Notes:Honored as one of the World's best Weizenbock beers.The Weizenbock from the Ladenburger brewery, which exists since 1789 and is now managed by Karl Friedrich Ladenburger in the 8th generation, is a beer that has received multiple awards from the World Beer Cup! It is a classic, top-fermented, golden yellow strong beer, which is fermented traditionally in the bottle. The foam is particularly fine-pored, very stable and creamy. In appearance, one finds a strong golden-yellow color with beautiful, natural haziness. The smell is fruity, with a trace of banana flavor. In the first sip, this beer specialty is balanced, full-bodied, sparkling and rounded - the malt character is balanced and aromatic. In the aftertaste, it is very mild and makes you want another sip, especially so on cold winter days.",8.0,4.16,15,35,4,56,25,11,30,24,0,56,23,41,60
641,Yule Tide (2015+),Bock - Weizenbock,6,Heavy Seas Beer,"Notes:Aged in Jamaican rum barrels, this year’s Gingerbread Weizen Doppelbock offers spicy clove-like notes from German weizen yeast. The hops blend harmoniously with heavy doses of Caramel and Aromatic malts. Actual gingerbread was used during the brewing process to give this special offering a subtle holiday-infused taste.	",9.0,3.93,15,35,2,23,24,2,40,11,0,32,5,31,43
642,St. Blasius Weizenbock,Bock - Weizenbock,6,Aktienbrauerei Kaufbeuren AG,Notes:,7.2,3.52,15,35,14,41,22,11,115,79,0,90,10,28,87
643,Summer Haze Pale Weizenbock,Bock - Weizenbock,6,Blue Mountain Brewery,Notes:,7.8,3.79,15,35,10,15,11,24,21,31,0,40,30,11,21
644,Miracle,Bock - Weizenbock,6,Union Craft Brewing Company,Notes:,7.8,3.85,15,35,0,11,1,0,13,2,0,9,0,6,18
645,Maximilian,Bock - Weizenbock,6,Urban Chestnut Brewing Company - Midtown Brewery & Biergarten,Notes:,7.5,3.71,15,35,7,15,9,5,13,6,0,14,6,11,32
646,Weizenbock,Bock - Weizenbock,6,Mill Street Brew Pub,Notes:,7.5,3.56,15,35,8,33,24,8,56,18,0,49,9,28,52
647,Portsmouth Weizenbock,Bock - Weizenbock,6,Portsmouth Brewery,Notes:A dark wheat bock beer. The addition of NH maple syrup in the fermenting beer creates a complexity unknown in most beers.	,7.0,3.79,15,35,12,42,44,19,100,39,0,68,25,38,78
648,Sangre De Shiva,Bock - Weizenbock,6,New Braunfels Brewing Company,Notes:TX Red Wine Black Sour Wheat Beer	,8.8,3.84,15,35,4,12,4,2,24,12,0,29,3,7,14
649,DumDuminator,Bock - Weizenbock,6,Les Brasseurs Du Temps,Notes:,8.0,3.63,15,35,3,17,10,3,31,8,0,15,3,8,21
650,Wether,Bock - Weizenbock,6,The Bruery,Notes:This blend of barrel-aged and fresh ale presents a more quaffable version of our weizenbock.	,10.9,4.15,15,35,10,20,18,10,33,10,0,50,12,28,43
651,Samuel Adams Honey QueenBoston Beer Company (Samuel Adams),Braggot,28,Boston Beer Company (Samuel Adams),"Notes:Braggot--ale brewed with honey, chamomile & natural flavors	",7.5,3.64,20,40,9,38,12,17,104,31,0,29,51,15,75
652,Rogue Farms Marionberry Braggot,Braggot,28,Rogue Ales,Notes:,11.42,3.82,20,40,8,40,43,28,154,34,0,77,46,23,68
653,Brother Adam's Bragget Ale,Braggot,28,Atlantic Brewing Company / Mainely Meat BBQ,"Notes:Akin to a barley wine, we suggest this ale as an after dinner drink.It has a truly unique & sophisticated flavor due to the use of wildflower honey as the catalyst for the production of alcohol. We simply use pale malt and a very small amount of Target hops in this Belgian style ale. The bulk of the body, color and sweetness come from the 2,000 lbs. of honey we add to the boil.The Brother is cellared for up to a year before it is bottled, which helps to marry the flavors and create the complex palate in this Bragget.",11.8,3.88,20,40,19,66,77,20,209,34,0,52,33,20,171
654,Exit 3 Blueberry Braggot,Braggot,28,Flying Fish Brewing Company,"Notes:Exit 3 is the gateway to a lot of farmland, so we’re using one the state’s favorite crops– blueberries. Braggot is an ancient style– written about since the 12th century. This Braggot features local blueberries and honey, a very limited amount of hops and is fermented with Belgian-style yeast. The result is a straw colored beer with blueberry highlights. On the first sip you will note a light sweetness along with citrus notes followed by a well rounded malt character. The beer has a medium full body.",15.0,3.81,20,40,12,40,42,16,147,22,0,73,18,24,68
655,Braggot,Braggot,28,Kuhnhenn Brewing Company,"Notes:Braggot is mead and beer combined, this batch won the Bronze medal at 2012 GABF, one of only three medals given to Michigan breweries in the state This batch was made with Michigan Wildflower mead and Scottish Ale. Frank and Eric collaborated to make this award winning mead.",12.8,3.93,20,40,12,43,86,22,263,38,1,86,37,43,180
656,Baklava Braggot,Braggot,28,Jackie O's Pub & Brewery,Notes:,8.0,3.82,20,40,16,40,20,16,123,61,2,58,8,73,97
657,Nepenthes HydromelitaOEC Brewing (Ordinem Ecentrici Coctores),Braggot,28,OEC Brewing (Ordinem Ecentrici Coctores),Notes:Rye saison with sage and lavender fresh from our horticultural area added to the coolship and then again dry-herbed with more fresh sage and lavender blended with South African Sweet Mead matured in wine barrels.	,8.5,4.19,20,40,13,8,9,0,24,33,0,9,41,4,14
658,Miel Sauvage,Braggot,28,Bayou Teche Brewery,Notes:,9.0,3.97,20,40,4,16,43,7,83,11,0,17,9,19,56
659,Slippery Slope,Braggot,28,The People's Pint,"Notes:A special blend of 1/2 cider, 1/4 malt and 1/4 honey then delicately spiced with ginger.",9.8,3.83,20,40,27,32,32,14,141,114,0,102,26,107,70
660,Pioneer Po-Cha-Na-Quar-Hip Braggot,Braggot,28,The Lone Pint Brewery,Notes:,10.0,3.96,20,40,10,23,17,19,51,18,0,35,27,10,29
661,Old Danish Braggot,Braggot,28,Dansk Mjød A/S,Notes:,10.1,3.87,20,40,6,70,37,9,169,18,0,22,14,120,119
662,Portsmouth Killer B,Braggot,28,Portsmouth Brewery,"Notes:Our braggot, a medieval ale style, is brewed with 120 pounds of honey which imparts a unique sweetness. A golden, full-bodied, robust ale with just enough hops to balance its sweet side.",9.8,3.96,20,40,6,45,21,22,127,29,0,46,23,18,82
663,Grandis HydromelitaOEC Brewing (Ordinem Ecentrici Coctores),Braggot,28,OEC Brewing (Ordinem Ecentrici Coctores),Notes:Grandis Hydromelita is our blended braggot from various ales matured in oak barrels from several months to three years & South African Coffee Mead that was matured in wine barrels.Blend #1 - 11/04/2014Blend #2 - 12/07/2015,12.0,4.11,20,40,6,17,6,9,33,15,0,17,1,7,19
664,Beyond Braggot,Braggot,28,Sprecher Brewing Company,Notes:,11.0,3.59,20,40,13,23,38,25,85,27,0,26,56,21,76
665,St. Gail Raspberry Braggot,Braggot,28,Lakes & Legends Brewing Company,Notes:A spritz and tart raspberry honey ale	,7.2,4.02,20,40,8,11,9,5,75,28,0,42,11,5,21
666,Artisan Series - West Bound Braggot,Braggot,28,Twisted Pine Brewing Company,Notes:,8.5,3.85,20,40,14,15,11,18,47,30,0,34,29,30,35
667,Biere De Miele,Braggot,28,Rabbit's Foot Meadery,"Notes:Styled after a traditional Kolsch, this is an interpretation of a medieval Braggot, an ale fermented with honey.	",4.2,3.54,20,40,15,20,12,12,68,20,0,13,20,11,49
668,Venomous,Braggot,28,Allentown Brew Works,"Notes:An exquisite imperial honey ale with a deep copper hue and sweet malt flavor balanced by hints of clove, chocolate and honey. Be careful when sneaking a sip that you don’t get stung by this venomous brew, at 9% ABV it’s sure to create a buzz! Pours deep copper, with a nose of malt, caramel, and honey. Boozy flavors of clove, honey, and chocolate mute the hop note until the end when it finishes with a nice tightness.",9.0,3.94,20,40,1,5,8,4,22,2,0,2,4,5,28
669,Mjød,Braggot,28,Valkyrie Brewing,Notes:,9.0,3.8,20,40,22,39,37,8,180,81,1,86,15,20,70
670,Qing Ming,Braggot,28,Off Color Brewing,"Notes:Chang style malt beverage brewed with rice, honey, fruits, and botanicals.Brewed in collaboration with The Field Museum.	",9.5,4.02,20,40,1,14,3,0,36,15,0,25,11,14,38
671,Eirik Bloodaxe,Braggot,28,Scarlet Lane Brewing Company,"Notes:Coming ashore to destroy the land of its senses, Eirik Bloodaxe brings an ancient viking beer recipe and merges it with a Double IPA to create a unique ale fit for a King. With the addition of natural honey and blood oranges, Eirik Bloodaxe will wreak havoc with your consciousness. Grab a goblet or horn and fill it with this one-of-a-kind Ale.	",11.0,3.88,20,40,2,3,8,5,26,9,0,7,7,3,15
672,Dewi Sant,Braggot,28,Strange Land Brewery,Notes:,13.5,3.63,20,40,2,10,9,9,20,2,0,6,11,2,16
673,Baklava Braggot,Braggot,28,Funky Buddha Brewery,Notes:,10.6,3.87,20,40,0,1,0,0,7,2,0,2,0,6,4
674,Lanark Blueberry Mead,Braggot,28,All or Nothing Brewhouse,Notes:,8.5,3.14,20,40,7,7,6,1,42,8,0,22,2,1,5
675,Premium Oak Brackett,Braggot,28,"White Winter Winery, Inc.",Notes:,10.0,3.9,20,40,8,30,32,10,95,24,3,32,21,18,57
676,Hopped Toddy,Braggot,28,Trinity Brewing Company,Notes:,13.8,3.98,20,40,0,10,17,6,21,14,0,12,15,14,25
677,Kotbusser,Braggot,28,Rapp Brewing Company,Notes:,6.1,3.75,20,40,0,0,0,0,0,0,0,0,0,0,0
678,Belgian Style Texas Honey Ale,Braggot,28,Guadalupe Brewing Co.,Notes:This is our Texas Honey Ale recipe fermented with a Belgian style yeast. The yeast brings spicy notes that are subtle and stone fruit that blend perfectly with the honey.	,7.75,3.86,20,40,0,0,2,0,7,4,0,2,0,2,4
679,Hummingbird,Braggot,28,Mountain Sun Pub & Brewery,Notes:,8.0,4.05,20,40,4,8,7,4,21,2,0,4,6,6,16
680,Hoppin' Honey,Braggot,28,Rooftop Brewing Company,"Notes:Hoppin' Honey Braggot is a modern take on an ancient beer style. As much mead as it is beer, expect a bold malt body with a sweet honey finish.Made with Artie's Harvest Washington honey.	",11.2,3.91,20,40,8,13,4,11,60,16,0,13,23,12,38
681,Niagara Peach Mead,Braggot,28,All or Nothing Brewhouse,Notes:,8.5,3.45,20,40,0,1,1,0,8,1,0,9,0,0,2
682,Braggot,Braggot,28,Crabtree Brewing Company,"Notes:A unique ale brewed with Colorado grown hops. We blended an Imperial Stout, English Mild and infused an overwhelming amount of honey for your enjoyment!	",7.85,3.79,20,40,2,29,9,29,56,3,0,7,16,5,56
683,Big Ass Barrel Braggot,Braggot,28,Rogue Ales,Notes:,9.0,3.93,20,40,0,0,0,0,0,0,0,0,0,0,0
684,Melisseus,Braggot,28,Wicked Weed Brewing,Notes:,6.2,3.57,20,40,0,0,2,0,1,0,0,0,1,0,1
685,Bob's Memorial Braggot,Braggot,28,The New Old Lompoc,Notes:,7.0,3.57,20,40,10,14,10,2,30,15,0,12,16,9,14
686,Ghost Bees - Apple Brandy Barrel-Aged,Braggot,28,Black Acre Brewing Co.,Notes:,15.6,4.36,20,40,0,0,0,0,0,0,0,0,0,0,0
687,Fenrir,Braggot,28,Viking Braggot Company,Notes:,6.6,3.9,20,40,0,0,0,0,0,0,0,0,0,0,0
688,Reverence,Braggot,28,Viking Braggot Company,Notes:,6.3,4.21,20,40,0,2,0,3,7,1,0,1,3,1,6
689,Barrel Aged Series: Braggot,Braggot,28,Parallel 49 Brewing Company,Notes:,10.2,3.94,20,40,0,0,3,1,10,1,0,6,2,0,5
690,Goemon's Gold,Braggot,28,Outlaw Brewing,Notes:Ishikawa Goemon was a 16th century Japanese Robin Hood figure who stole gold from the rich and gave to the peasants. He failed to assassinate a brutal warlord and was sentenced to boil alive in a large cauldron. We boil this beer in our large cauldron in his honor.IBU 18,6.6,3.48,20,40,3,3,2,0,5,5,1,4,4,7,6
691,Killer Bee (Double Honey Ale),Braggot,28,Scantic River Brewery,Notes:,8.5,3.73,20,40,0,0,0,0,0,0,0,0,0,0,0
692,White Winter Brackett,Braggot,28,"White Winter Winery, Inc.",Notes:,5.0,3.41,20,40,3,5,2,2,25,6,0,3,3,11,16
693,"Honey, I Can Explain",Braggot,28,South Street Brewery,Notes:,7.0,3.69,20,40,0,0,0,3,7,0,0,0,3,1,4
694,Biere De Miel,Braggot,28,Tributary Brewing Co.,Notes:,8.5,4.1,20,40,3,1,2,0,13,5,0,3,2,7,5
695,Saku Mõdu,Braggot,28,Saku Brewery LTD,Notes:,4.0,3.55,20,40,0,0,3,0,7,3,0,3,0,0,4
696,Honey Braggot,Braggot,28,Atlantic Brewing Company / Mainely Meat BBQ,Notes:,10.5,4.14,20,40,0,0,0,0,0,0,0,0,0,0,0
697,Devil's Footprint,Braggot,28,Bog Iron Brewing,Notes:Mexcal barrel aged braggot	,10.5,4.64,20,40,1,2,4,0,16,6,0,6,2,5,6
698,Battle Axe,Braggot,28,Viking Braggot Company,Notes:,7.7,3.93,20,40,0,0,0,0,0,0,0,0,0,0,0
699,Spring Braggot,Braggot,28,Craftsman Brewing Co.,Notes:,7.5,3.76,20,40,2,3,0,1,13,1,0,3,6,6,7
700,Berry Braggot,Braggot,28,Minneapolis Town Hall Brewery,Notes:Slight tart berry fruit up front fading quickly into sweet honey malt flavors.	,5.5,3.83,20,40,0,1,0,0,19,5,0,8,1,2,7
701,Sanctification,Brett Beer,117,Russian River Brewing Company,"Notes:Who’s afraid of the ""big bad BRETT?"" We’ll tell you who: winemakers! Because of our close proximity to several hundred wineries, we often get winemakers visiting our brewery. (After all, it takes a lot of great beer to make great wine!) Because we use 100% Brettanomyces yeast to ferment Sanctification, most winemakers will only smell the glass, and only a very few will venture to taste the beer. They think the Brettanomyces will attach to their clothing and end up in their winery. A simple solution was offered: keep a smudge pot burning at the door of our brewery so they can burn their clothes when exiting, but even that was not enough. After giving it more thought, we concluded that winemakers think Brettanomyces might scar their taste buds and possible even permeate their skin? Either way, Sanctification is one of the most unique beers you will ever taste! It was fermented with 100% Brettanomyces, rather than the traditional Saccharomyces.",4.8,4.34,0,0,29,33,5,10,36,133,6,80,16,9,20
702,Wild Devil,Brett Beer,117,Victory Brewing Company - Downingtown,"Notes:It’s arguable that our menacingly delicious HopDevil has always been wild. With bold German malts and whole flower American hops, this India Pale Ale is anything but prim. But add a touch of brettanomyces, the unruly beast responsible for the sharp tang and deep funk found in many Belgian ales, and our WildDevil emerges completely untamed. Floral, aromatic hops still leap from this amber ale, as a host of new fermentation flavor kicks up notes of citrus and pine. Pour yourself a glass today—if you dare.	",6.7,3.86,0,0,31,42,15,83,43,133,0,66,104,14,27
703,Midnight Brett,Brett Beer,117,Allagash Brewing Company,"Notes:Midnight Brett is chocolate brown in color, brewed with 2-Row, Midnight wheat, raw wheat and rye malt. It was hopped with a blend of Perle, Glacier and Simcoe hops. The beer was fermented with our house strain of Brettanomyces in stainless tanks. The finished beer has the aroma and flavor of fresh berries, sour cherries and a slight roasted character. The finish is pleasantly tart and fruity making this beer very drinkable.",7.3,3.93,0,0,40,63,13,27,98,151,0,86,33,7,61
704,Serenity,Brett Beer,117,Wicked Weed Brewing,"Notes:Serenity is our aptly named 100% brettanomyces fermented beer. Light in color with a subtle golden haze, the nose bursts of white grape, mango, pineapple and old leather. The flavors are similar to those found in New Zealand white wines and notes of guava and grape skin stand out leading to a well-rounded finish. Serenity won the Great American Beer Festival Gold Medal for American-Style Brett Beer in 2013.",5.4,4.08,0,0,21,36,14,8,38,112,0,69,20,1,22
705,Nightmare On Brett,Brett Beer,117,Crooked Stave Artisan Beer Project,"Notes:Dark sour ale aged in Leopold Bros whiskey barrelsA demonic dark sour, Nightmare on Brett takes on many facets during its transformation to the sour side. Initially aged in large oak foeders with our mixed culture of wild yeast and bacteria, this beer is then transferred to bourbon and whiskey barrels. The various spirit barrels bring on a new life to this beer as it conditions for months, while obtaining additional bourbon and whiskey characteristics. Dominated by dark fruit aromas and flavors, the underlying cacao notes meld with an acidic tart berry finish. With each batch release being a unique blend of barrels, the multiple variations of Nightmare on Brett released throughout the year prove that with creativity and experimentation, anything is possible.	",9.66,4.39,0,0,37,48,55,17,65,163,0,83,4,7,55
706,The Tide And Its Takers,Brett Beer,117,Anchorage Brewing Company,Notes:Aged in French Chardonnay Barrels w/ Brett	,9.0,4.18,0,0,11,35,25,20,63,107,1,84,28,16,24
707,Enjoy After Brett IPA,Brett Beer,117,Stone Brewing,"Notes:This IPA is spiked at bottling with Brettanomyces, a wild yeast that, over time, brings about charmingly unpredictable complexities of spice, funk, acidity and more. The operative words in our beer-cellaring thesis are ""over time."" For those of you who are impatient or like to experiment, the earliest we recommend sampling this beer is one year before the date on the label. The beer won't be fully carbonated until that date. Ideally, you'll want to cellar the beer up to—or beyond—the Enjoy After date to help it reach its full evolutionary potential. At that point, some facets of the Brett characteristics will have mellowed, while others will have become more profound; it all matures into a fascinating and delicious culmination. Individual results will vary...and that's both the beauty and the intent behind this beer.	",7.0,3.89,0,0,35,36,5,38,49,85,3,63,58,15,21
